"pmid","seed","c","is_seed"
34998836,33039507,28,TRUE
34998836,30684033,11,TRUE
34998836,32454139,7,TRUE
34999509,28148254,115,TRUE
34999509,27018733,537,TRUE
34999509,29628283,22,TRUE
34999509,29460217,12,TRUE
34999509,26187687,50,TRUE
35000021,28422813,7,TRUE
35000021,24378665,17,TRUE
35000021,25713677,6,TRUE
35000021,20148376,8,TRUE
35000021,25736396,5,TRUE
35000842,30341417,417,TRUE
35000842,33433946,9553,TRUE
35000842,25809014,30,TRUE
35000842,22726894,187,TRUE
35000842,30655073,13,TRUE
35001218,30315315,16,TRUE
35001218,28625175,7,TRUE
35001218,32003448,5,TRUE
35001218,30764511,221,TRUE
35001218,24931280,147,TRUE
35001400,29234055,39,TRUE
35001400,22897785,60,TRUE
35001400,21055664,157,TRUE
35001400,28058751,259,TRUE
35001400,22130425,305,TRUE
35005792,32268231,2,TRUE
35005792,32212003,8,TRUE
35005792,32930544,4,TRUE
35005792,33295455,8,TRUE
35005792,34328227,5,TRUE
35005877,26379849,18,TRUE
35005877,24686902,18,TRUE
35005877,30362246,5,TRUE
35005877,28795638,29,TRUE
35005877,24480239,5,TRUE
35006377,33605535,10,TRUE
35006377,34736044,19,TRUE
35006377,32633031,7,TRUE
35006377,32706512,13,TRUE
35006377,32633877,3,TRUE
35006442,33856686,19,TRUE
35006442,32772807,46,TRUE
35006442,32471903,775,TRUE
35006442,33940495,20,TRUE
35006442,33743151,71,TRUE
35007572,30096546,117,TRUE
35007572,28710727,96,TRUE
35007572,28196756,259,TRUE
35007572,27255969,243,TRUE
35007572,26559150,291,TRUE
35007798,29915101,71,TRUE
35007798,25238794,12,TRUE
35007798,31395204,13,TRUE
35007798,32335294,21,TRUE
35007798,29338453,28,TRUE
35014751,29554198,25,TRUE
35014751,21711153,23,TRUE
35014751,23449627,127,TRUE
35014751,32512580,3,TRUE
35014751,22508036,205,TRUE
35015761,33901423,510,TRUE
35015761,33964222,978,TRUE
35015761,34041693,3,TRUE
35015761,34161702,224,TRUE
35015761,34097044,86,TRUE
35016613,24983753,78,TRUE
35016613,28802759,8,TRUE
35016613,33028129,3,TRUE
35016613,26308937,68,TRUE
35016613,23938312,17,TRUE
35016647,20051252,91,TRUE
35016647,31277188,16,TRUE
35016647,20947337,31,TRUE
35016647,27071746,25,TRUE
35016647,31009297,11,TRUE
35017057,24551025,51,TRUE
35017057,24421616,67,TRUE
35017057,25210479,45,TRUE
35017057,32607011,9,TRUE
35017057,23532182,24,TRUE
35017101,30618335,64,TRUE
35017101,34404602,3,TRUE
35017101,27573089,121,TRUE
35017101,27935488,14,TRUE
35017101,33077482,17,TRUE
35017181,25560730,2501,TRUE
35017181,32570193,3,TRUE
35017181,29889263,179,TRUE
35017181,30926654,82,TRUE
35017181,22397946,705,TRUE
35017391,26343745,1474,TRUE
35017391,32511151,6,TRUE
35017391,26583663,81,TRUE
35017391,32324692,32,TRUE
35017391,33104954,7,TRUE
35019790,24886954,93,TRUE
35019790,23754645,93,TRUE
35019790,31030986,96,TRUE
35019790,23361625,2987,TRUE
35019790,21442610,83,TRUE
35020057,21945625,80,TRUE
35020057,33433946,9553,TRUE
35020057,27646414,37,TRUE
35020057,23094227,114,TRUE
35020057,22131088,121,TRUE
35020530,28409537,48,TRUE
35020530,32330397,6,TRUE
35020530,29278616,17,TRUE
35020530,30032236,14,TRUE
35020530,30738648,13,TRUE
35021309,24101727,53,TRUE
35021309,23424198,21,TRUE
35021309,26682579,7,TRUE
35021309,24137539,72,TRUE
35021309,24280268,23,TRUE
35022173,31177811,22,TRUE
35022173,24599889,305,TRUE
35022173,23208861,200,TRUE
35022173,23268518,839,TRUE
35022173,29038130,183,TRUE
35022266,32792335,75,TRUE
35022266,26567029,97,TRUE
35022266,32936964,36,TRUE
35022266,27528177,170,TRUE
35022266,23725230,192,TRUE
35022280,34091905,10,TRUE
35022280,34284319,11,TRUE
35022280,34225656,7,TRUE
35022280,32888905,63,TRUE
35022280,34183720,14,TRUE
35022907,27733354,7277,TRUE
35022907,33904518,9,TRUE
35022907,29024071,102,TRUE
35022907,33878162,62,TRUE
35022907,32151195,43,TRUE
35023353,30580729,68,TRUE
35023353,30524353,13,TRUE
35023353,27050850,9,TRUE
35023353,33210048,7,TRUE
35023353,32508890,20,TRUE
35023788,20688472,2109,TRUE
35023788,28316279,419,TRUE
35023788,23216615,856,TRUE
35023788,31340984,140,TRUE
35023788,25092394,13,TRUE
35023805,22147587,86,TRUE
35023805,29702452,17,TRUE
35023805,22369220,24,TRUE
35023805,31248349,8,TRUE
35023805,25745870,31,TRUE
35024074,27367737,198,TRUE
35024074,22156664,11,TRUE
35024074,24615002,23,TRUE
35024074,27733354,7277,TRUE
35024074,27939657,37,TRUE
35024834,32494150,34,TRUE
35024834,26281819,46,TRUE
35024834,29373155,60,TRUE
35024834,31654451,6,TRUE
35024834,30224393,27,TRUE
35024926,32072407,18,TRUE
35024926,32189424,64,TRUE
35024926,28277591,11,TRUE
35024926,33506092,10,TRUE
35024926,23532109,121,TRUE
35024960,27957272,15,TRUE
35024960,33036145,21,TRUE
35024960,31090143,84,TRUE
35024960,20739705,452,TRUE
35024960,28850536,208,TRUE
35025860,19901087,93,TRUE
35025860,25860459,24,TRUE
35025860,27074370,504,TRUE
35025860,26633014,45,TRUE
35025860,27572514,12,TRUE
35025959,32977835,50,TRUE
35025959,27065726,78,TRUE
35025959,24578839,59,TRUE
35025959,30659481,26,TRUE
35025959,31700814,5,TRUE
35025962,24117970,22,TRUE
35025962,33863317,19,TRUE
35025962,24697738,63,TRUE
35025962,29454162,57,TRUE
35025962,30602384,109,TRUE
35026444,23425742,50,TRUE
35026444,33431134,22,TRUE
35026444,26495363,8,TRUE
35026444,28550970,5,TRUE
35026444,21704969,30,TRUE
35027248,27087246,146,TRUE
35027248,33679725,41,TRUE
35027248,25186552,25,TRUE
35027248,28569211,25,TRUE
35027248,20652370,10029,TRUE
35027358,26089559,20,TRUE
35027358,32431307,3,TRUE
35027358,22544957,26,TRUE
35027358,24159203,624,TRUE
35027358,31013325,6,TRUE
35031092,25626035,1071,TRUE
35031092,22805324,19,TRUE
35031092,29906434,28,TRUE
35031092,25675126,7,TRUE
35031092,25108889,978,TRUE
35031351,30363570,15,TRUE
35031351,22215862,24,TRUE
35031351,22415907,41,TRUE
35031351,32754994,8,TRUE
35031351,20930868,31,TRUE
35031441,30505708,77,TRUE
35031441,32954856,49,TRUE
35031441,24576776,473,TRUE
35031441,34584866,7,TRUE
35031441,32461104,109,TRUE
35031669,20955219,33,TRUE
35031669,30127615,15,TRUE
35031669,23877852,8,TRUE
35031669,27966768,6,TRUE
35031669,25250277,4,TRUE
35032613,28414018,21,TRUE
35032613,22440077,64,TRUE
35032613,21741015,39,TRUE
35032613,27460010,35,TRUE
35032613,21151705,868,TRUE
35033409,32070661,27,TRUE
35033409,28586638,30,TRUE
35033409,32360489,4,TRUE
35033409,32336025,1123,TRUE
35033409,31662059,26,TRUE
35033538,25551475,43,TRUE
35033538,28322760,36,TRUE
35033538,28636204,129,TRUE
35033538,31532235,11,TRUE
35033538,32976664,39,TRUE
35034187,30149389,11,TRUE
35034187,27571159,378,TRUE
35034187,21306922,156,TRUE
35034187,29698179,32,TRUE
35034187,30426482,234,TRUE
35034598,29915590,15,TRUE
35034598,23480183,38,TRUE
35034598,22544647,159,TRUE
35034598,26524701,32,TRUE
35034598,29110956,21,TRUE
35035500,29222705,108,TRUE
35035500,33014106,1,TRUE
35035500,29212770,2,TRUE
35035500,27389088,9,TRUE
35035500,28391421,134,TRUE
35036236,31851800,783,TRUE
35036236,30926944,2,TRUE
35036236,20176512,259,TRUE
35036236,27818311,65,TRUE
35036236,23011462,231,TRUE
35037089,32815156,5,TRUE
35037089,33186772,8,TRUE
35037089,30171680,12,TRUE
35037089,27759444,20,TRUE
35037089,29566852,107,TRUE
35037936,24918881,4,TRUE
35037936,23542840,22,TRUE
35037936,31044103,17,TRUE
35037936,31196805,18,TRUE
35037936,27685903,1,TRUE
35038628,27318753,34,TRUE
35038628,32112886,634,TRUE
35038628,32190290,306,TRUE
35038628,32690752,201,TRUE
35038628,32154135,698,TRUE
35039921,28199935,10,TRUE
35039921,32833315,12,TRUE
35039921,33751728,5,TRUE
35039921,23133225,2,TRUE
35039921,29360437,5,TRUE
35040251,31909547,39,TRUE
35040251,24485205,23,TRUE
35040251,32176451,187,TRUE
35040251,23271061,3,TRUE
35040251,20795989,3,TRUE
35040345,30631385,11,TRUE
35040345,25346868,1,TRUE
35040345,27592264,5,TRUE
35040345,28748029,11,TRUE
35040345,25518036,9,TRUE
35041216,31643080,4838,TRUE
35041216,26377700,170,TRUE
35041216,23420236,1809,TRUE
35041216,25794174,7,TRUE
35041216,26593940,130,TRUE
35043125,34348116,24,TRUE
35043125,33045075,65,TRUE
35043125,33964222,978,TRUE
35043125,34289274,1750,TRUE
35043125,33758871,10,TRUE
35043290,26079489,376,TRUE
35043290,33474981,8,TRUE
35043290,28045604,101,TRUE
35043290,27334281,139,TRUE
35043290,26918878,20,TRUE
35043463,33041693,9,TRUE
35043463,25801799,17,TRUE
35043463,31942410,15,TRUE
35043463,27704624,8,TRUE
35043463,23710792,14,TRUE
35043596,24760628,41,TRUE
35043596,25554246,12484,TRUE
35043596,27742123,21,TRUE
35043596,28067830,211,TRUE
35043596,29374791,85,TRUE
35045372,23892531,12,TRUE
35045372,26251737,33,TRUE
35045372,23980542,18,TRUE
35045372,23173611,33,TRUE
35045372,31726185,25,TRUE
35046142,23229262,11,TRUE
35046142,23985035,11,TRUE
35046142,26321336,25,TRUE
35046142,25347046,15,TRUE
35046142,26676099,9,TRUE
35046662,33854328,2,TRUE
35046662,29707561,48,TRUE
35046662,23784531,5,TRUE
35046662,23762887,25,TRUE
35046662,25123950,18,TRUE
35048346,22378550,30,TRUE
35048346,28779481,20,TRUE
35048346,25770448,35,TRUE
35048346,29496455,8,TRUE
35048346,29593246,31,TRUE
35048732,28863139,153,TRUE
35048732,25684070,53,TRUE
35048732,34238926,17,TRUE
35048732,33520863,4,TRUE
35048732,29215589,336,TRUE
35051127,33007667,11,TRUE
35051127,22738934,9,TRUE
35051127,25884911,4,TRUE
35051127,25111740,6,TRUE
35051127,32753908,5,TRUE
35051219,28105573,54,TRUE
35051219,26302881,126,TRUE
35051219,29043659,198,TRUE
35051219,24714538,97,TRUE
35051219,28878131,45,TRUE
35051587,23558660,46,TRUE
35051587,28714359,69,TRUE
35051587,33393382,1,TRUE
35051587,28579241,6,TRUE
35051587,27733354,7277,TRUE
35051879,28870182,5,TRUE
35051879,19628756,15,TRUE
35051879,32444046,6,TRUE
35051879,27206976,39,TRUE
35051879,22550193,22,TRUE
35053071,27339128,491,TRUE
35053071,31343601,401,TRUE
35053071,34299833,8,TRUE
35053071,23327448,431,TRUE
35053071,29157151,21,TRUE
35053493,27372208,46,TRUE
35053493,24898551,971,TRUE
35053493,20631202,237,TRUE
35053493,24064979,17,TRUE
35053493,30863893,86,TRUE
35053603,32641240,27,TRUE
35053603,23557172,135,TRUE
35053603,29095678,298,TRUE
35053603,31462531,8538,TRUE
35053603,32151670,22,TRUE
35054020,27540965,47,TRUE
35054020,27390033,19,TRUE
35054020,25921473,136,TRUE
35054020,31027674,18,TRUE
35054020,30388248,11,TRUE
35054021,24157918,15,TRUE
35054021,23615342,7,TRUE
35054021,27791249,8,TRUE
35054021,23093324,4,TRUE
35054021,20890246,120,TRUE
35054042,32618086,87,TRUE
35054042,21296599,47,TRUE
35054042,26547357,240,TRUE
35054042,21669366,732,TRUE
35054042,31524498,233,TRUE
35054381,22356853,590,TRUE
35054381,21983069,52,TRUE
35054381,25854935,70,TRUE
35054381,20032301,41,TRUE
35054381,25992911,96,TRUE
35054785,26827649,87,TRUE
35054785,29679641,19,TRUE
35054785,30254628,66,TRUE
35054785,29233071,83,TRUE
35054785,34295302,8,TRUE
35055423,28475498,5,TRUE
35055423,29803427,18,TRUE
35055423,27686872,4,TRUE
35055423,34575168,10,TRUE
35055423,29227154,4,TRUE
35056038,30123811,8,TRUE
35056038,19968842,9,TRUE
35056038,34237083,6,TRUE
35056038,30123808,11,TRUE
35056038,24850961,12,TRUE
35058144,29277781,3,TRUE
35058144,22437631,60,TRUE
35058144,25254965,42,TRUE
35058144,22297116,1209,TRUE
35058144,26925627,24,TRUE
35058805,31541410,142,TRUE
35058805,31968573,12,TRUE
35058805,19920406,12,TRUE
35058805,23523272,817,TRUE
35058805,31343601,401,TRUE
35058872,30813157,5,TRUE
35058872,29868109,17,TRUE
35058872,31139695,5,TRUE
35058872,25326049,11,TRUE
35058872,28728837,19,TRUE
35059723,31592346,148,TRUE
35059723,29137851,12,TRUE
35059723,32707742,4,TRUE
35059723,20571987,51,TRUE
35059723,28183836,26,TRUE
35060424,30648462,4,TRUE
35060424,28814878,6,TRUE
35060424,21215529,101,TRUE
35060424,30669060,9,TRUE
35060424,25558969,75,TRUE
35060458,32299304,608,TRUE
35060458,21532953,2195,TRUE
35060458,34325108,5,TRUE
35060458,32829073,279,TRUE
35060458,34496823,18,TRUE
35060535,25948274,135,TRUE
35060535,25887644,98,TRUE
35060535,26434740,82,TRUE
35060535,21440077,181,TRUE
35060535,27000393,129,TRUE
35060915,30657025,46,TRUE
35060915,29109937,188,TRUE
35060915,28724509,10,TRUE
35060915,28234979,57,TRUE
35060915,27220855,61,TRUE
35061884,30093199,7,TRUE
35061884,25492027,65,TRUE
35061884,23444303,113,TRUE
35061884,24825565,122,TRUE
35061884,27417740,25,TRUE
35061951,24456314,163,TRUE
35061951,23647745,4,TRUE
35061951,31620258,3,TRUE
35061951,26587581,30,TRUE
35061951,24165443,11,TRUE
35063032,32962759,55,TRUE
35063032,32570052,158,TRUE
35063032,33397537,23,TRUE
35063032,35063032,43,TRUE
35063032,33383221,24,TRUE
35063195,33010640,10,TRUE
35063195,32193528,27,TRUE
35063195,29450756,32,TRUE
35063195,32268990,13,TRUE
35063195,31859072,25,TRUE
35063701,32219499,3,TRUE
35063701,31899499,17,TRUE
35063701,24866883,47,TRUE
35063701,24711165,28,TRUE
35063701,25471910,70,TRUE
35063955,25338506,169,TRUE
35063955,22393389,171,TRUE
35063955,26239481,221,TRUE
35063955,25164626,29,TRUE
35063955,28274966,53,TRUE
35064054,31285212,13,TRUE
35064054,32338635,8,TRUE
35064054,30243859,49,TRUE
35064054,28715535,86,TRUE
35064054,26507206,206,TRUE
35064331,20697267,77,TRUE
35064331,25484317,159,TRUE
35064331,25111109,72,TRUE
35064331,20336645,277,TRUE
35064331,24590636,140,TRUE
35064397,32381490,37,TRUE
35064397,28624398,66,TRUE
35064397,25555855,7037,TRUE
35064397,26093923,105,TRUE
35064397,26762877,323,TRUE
35064822,23417883,14,TRUE
35064822,24197479,66,TRUE
35064822,26150441,118,TRUE
35064822,24248696,198,TRUE
35064822,31707503,23,TRUE
35064915,25394690,36,TRUE
35064915,30817262,588,TRUE
35064915,30953308,204,TRUE
35064915,27031182,7,TRUE
35064915,21418230,35,TRUE
35065252,33402912,8,TRUE
35065252,32283258,29,TRUE
35065252,31847837,21,TRUE
35065252,32517335,36,TRUE
35065252,33344087,17,TRUE
35065676,26814301,22,TRUE
35065676,21256025,63,TRUE
35065676,21396463,149,TRUE
35065676,26655866,39,TRUE
35065676,30160979,6,TRUE
35065841,29063296,40,TRUE
35065841,25956404,36,TRUE
35065841,30719145,32,TRUE
35065841,29104490,18,TRUE
35065841,24134199,54,TRUE
35066048,33124544,47,TRUE
35066048,33781993,2240,TRUE
35066048,32599407,165,TRUE
35066048,33262558,15,TRUE
35066048,33341773,76,TRUE
35066171,24396581,31,TRUE
35066171,20451834,28,TRUE
35066171,32856618,9,TRUE
35066171,20796228,17,TRUE
35066171,33102357,6,TRUE
35066247,30519485,49,TRUE
35066247,29771433,25,TRUE
35066247,32040835,9,TRUE
35066247,21737803,111,TRUE
35066247,25031287,73,TRUE
35066319,26622293,34,TRUE
35066319,25746997,64,TRUE
35066319,25541482,96,TRUE
35066319,31462318,23,TRUE
35066319,31293544,21,TRUE
35066973,28575443,28,TRUE
35066973,20613859,4795,TRUE
35066973,29576116,65,TRUE
35066973,28575197,75,TRUE
35066973,27272582,515,TRUE
35067217,22231424,1572,TRUE
35067217,23348599,7,TRUE
35067217,21593658,149,TRUE
35067217,24261926,55,TRUE
35067217,26813755,27,TRUE
35067654,25779692,89,TRUE
35067654,32690528,28,TRUE
35067654,20347816,214,TRUE
35067654,25772638,73,TRUE
35067654,28349992,32,TRUE
35067659,27557650,17,TRUE
35067659,32440609,6,TRUE
35067659,20594880,32,TRUE
35067659,24287436,40,TRUE
35067659,27054301,42,TRUE
35068945,20473743,15,TRUE
35068945,29021688,280,TRUE
35068945,21411098,98,TRUE
35068945,20410597,27,TRUE
35068945,31423730,31,TRUE
35069274,30640052,75,TRUE
35069274,20577790,22,TRUE
35069274,22290035,12,TRUE
35069274,24119712,79,TRUE
35069274,23642330,155,TRUE
35069337,31806815,55,TRUE
35069337,22877656,110,TRUE
35069337,25131505,46,TRUE
35069337,30674951,11,TRUE
35069337,27899883,9,TRUE
35072935,33738710,24,TRUE
35072935,25985933,86,TRUE
35072935,22867783,39,TRUE
35072935,21033766,93,TRUE
35072935,25773568,45,TRUE
35073188,27694313,21,TRUE
35073188,30114967,152,TRUE
35073188,23007380,30,TRUE
35073188,28275198,55,TRUE
35073188,24776923,201,TRUE
35073795,29165098,34,TRUE
35073795,25328563,25,TRUE
35073795,28285710,166,TRUE
35073795,29320413,125,TRUE
35073795,22905215,544,TRUE
35073848,23645006,19,TRUE
35073848,29117498,816,TRUE
35073848,32390151,108,TRUE
35073848,30682851,24,TRUE
35073848,30268112,25,TRUE
35076331,28499389,84,TRUE
35076331,27491882,115,TRUE
35076331,26500773,46,TRUE
35076331,23238284,544,TRUE
35076331,31320597,127,TRUE
35077476,28680938,25,TRUE
35077476,21602163,177,TRUE
35077476,32586697,2,TRUE
35077476,26385066,920,TRUE
35077476,23506973,39,TRUE
35077992,29128227,21,TRUE
35077992,21700018,31,TRUE
35077992,27544853,42,TRUE
35077992,20630223,49,TRUE
35077992,28012623,34,TRUE
35078676,30165516,4859,TRUE
35078676,31649313,39,TRUE
35078676,27377952,39,TRUE
35078676,25263237,78,TRUE
35078676,22948491,76,TRUE
35080811,23633355,42,TRUE
35080811,34319247,8,TRUE
35080811,25504449,48,TRUE
35080811,25421436,38,TRUE
35080811,25811824,46,TRUE
35083060,28094031,54,TRUE
35083060,32634815,20,TRUE
35083060,30288272,40,TRUE
35083060,28085888,67,TRUE
35083060,32739911,15,TRUE
35083127,23342813,11,TRUE
35083127,25997149,10,TRUE
35083127,29248610,10,TRUE
35083127,23716744,39,TRUE
35083127,31752844,2,TRUE
35083956,32666137,74,TRUE
35083956,33716414,172,TRUE
35083956,33050183,4,TRUE
35083956,33364547,13,TRUE
35083956,33666379,23,TRUE
35084291,26265934,8,TRUE
35084291,20207671,65,TRUE
35084291,22581670,22,TRUE
35084291,20347442,37,TRUE
35084291,24302411,28,TRUE
35084491,34481458,1,TRUE
35084491,33694337,1,TRUE
35084491,32228744,3,TRUE
35084491,31648813,5,TRUE
35084491,29155270,17,TRUE
35084560,24990009,10,TRUE
35084560,28427699,88,TRUE
35084560,21475081,80,TRUE
35084560,26563094,201,TRUE
35084560,27896433,86,TRUE
35084705,33837054,26,TRUE
35084705,33631065,1140,TRUE
35084705,32405160,180,TRUE
35084705,32960899,40,TRUE
35084705,32719045,162,TRUE
35085107,32562833,96,TRUE
35085107,31391001,15,TRUE
35085107,26886651,40,TRUE
35085107,24023992,33,TRUE
35085107,27537587,11,TRUE
35086115,25889642,34,TRUE
35086115,21401682,51,TRUE
35086115,31472927,7,TRUE
35086115,20703150,244,TRUE
35086115,25391493,8,TRUE
35088176,23936407,47,TRUE
35088176,21794162,35,TRUE
35088176,23956850,27,TRUE
35088176,30052637,23,TRUE
35088176,30030134,66,TRUE
35088557,27128671,75,TRUE
35088557,34066988,11,TRUE
35088557,33172007,13,TRUE
35088557,30356594,165,TRUE
35088557,21164543,753,TRUE
35088687,28086181,12,TRUE
35088687,30648303,13,TRUE
35088687,30340474,12,TRUE
35088687,22897123,69,TRUE
35088687,20386260,43,TRUE
35088973,32382717,59,TRUE
35088973,33047318,30,TRUE
35088973,20585866,104,TRUE
35088973,33899749,2,TRUE
35088973,33389291,25,TRUE
35089190,32435463,16,TRUE
35089190,31925905,27,TRUE
35089190,33674561,43,TRUE
35089190,20558165,725,TRUE
35089190,28384211,11,TRUE
35089320,31791282,34,TRUE
35089320,31904796,55,TRUE
35089320,30800852,50,TRUE
35089320,26803315,29,TRUE
35089320,30184075,17,TRUE
35089656,21849009,26,TRUE
35089656,24833252,17,TRUE
35089656,26689953,24,TRUE
35089656,21362741,445,TRUE
35089656,31260538,21,TRUE
35091013,27005575,1849,TRUE
35091013,24751956,1559,TRUE
35091013,32464315,11,TRUE
35091013,27930973,285,TRUE
35091013,26066364,270,TRUE
35091272,33411711,23,TRUE
35091272,25114855,23,TRUE
35091272,21184262,89,TRUE
35091272,25998574,223,TRUE
35091272,21356647,55,TRUE
35091771,27219265,142,TRUE
35091771,28728332,29,TRUE
35091771,31822960,72,TRUE
35091771,20609991,179,TRUE
35091771,33842735,6,TRUE
35092896,23342112,57,TRUE
35092896,22796606,113,TRUE
35092896,25000181,85,TRUE
35092896,28414916,170,TRUE
35092896,29874597,49,TRUE
35093202,29404299,10,TRUE
35093202,25913113,9,TRUE
35093202,24899796,6,TRUE
35093202,21715012,146,TRUE
35093202,34340974,4,TRUE
35093388,30509786,17,TRUE
35093388,24047491,8,TRUE
35093388,27659101,63,TRUE
35093388,32128207,4,TRUE
35093388,28608183,62,TRUE
35093405,32786892,10,TRUE
35093405,31425352,5,TRUE
35093405,20671299,877,TRUE
35093405,23357333,125,TRUE
35093405,26416436,20,TRUE
35093494,29900994,35,TRUE
35093494,29762276,18,TRUE
35093494,23825183,237,TRUE
35093494,20134306,32,TRUE
35093494,20213715,1366,TRUE
35095483,32107408,22,TRUE
35095483,30350978,13,TRUE
35095483,31997799,34,TRUE
35095483,32020873,4,TRUE
35095483,28330413,8,TRUE
35096428,32213556,775,TRUE
35096428,32403255,64,TRUE
35096428,20652370,10029,TRUE
35096428,32474033,32,TRUE
35096428,32239761,320,TRUE
35099507,28269765,32,TRUE
35099507,29695589,134,TRUE
35099507,27334799,22,TRUE
35099507,28956123,3,TRUE
35099507,33865446,265,TRUE
35100581,25776102,2,TRUE
35100581,20813364,14,TRUE
35100581,33091663,1,TRUE
35100581,31445383,4,TRUE
35100581,29364968,8,TRUE
35101378,33782057,17486,TRUE
35101378,23731983,52,TRUE
35101378,26872610,412,TRUE
35101378,27558459,73,TRUE
35101378,19949017,563,TRUE
35102104,26984917,18,TRUE
35102104,24432111,38,TRUE
35102104,27770774,19,TRUE
35102104,29310362,13,TRUE
35102104,28559144,18,TRUE
35103568,31217584,442,TRUE
35103568,33406325,272,TRUE
35103568,22960212,1257,TRUE
35103568,31092155,15,TRUE
35103568,28176509,5,TRUE
35104445,22124725,70,TRUE
35104445,29258382,12,TRUE
35104445,25746777,31,TRUE
35104445,22193780,120,TRUE
35104445,28617135,21,TRUE
35104494,20487079,9,TRUE
35104494,30985999,8,TRUE
35104494,33731482,24,TRUE
35104494,30474242,9,TRUE
35104494,31510903,30,TRUE
35107414,26861416,16,TRUE
35107414,30278855,50,TRUE
35107414,30851314,6,TRUE
35107414,26984127,221,TRUE
35107414,26346644,331,TRUE
35108131,27887610,14,TRUE
35108131,24201014,68,TRUE
35108131,28432855,31,TRUE
35108131,26169621,128,TRUE
35108131,28331743,29,TRUE
35108277,24794369,345,TRUE
